ID,Education,Group_Age,Marital_Status,Income,Income_Class,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,NumOfPurchases,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Accepted_Rate,num_children,total_Mnt,has_children,AcceptedCmp6,Age_Group,Frequency,Monetary,Income_Score,R,F,M,I,RFMI_SCORE,RFMI_score,RFMI_Segment
8953,High Education,Adult,Single,35791.0,Middle,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,4,0,0,0,0,0,59,0,3,35,1,0,Adult,6,35,2,1,1,1,2,1112,1112,Low
8650,Middle Education,Adult,Single,54162.0,Middle,1,1,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,4,0,0,0,0,0,46,0,2,42,1,0,Adult,5,42,3,4,1,1,3,4113,4113,High
10862,High Education,Old,Married,30522.0,Lower,0,1,17-08-2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,12,0,0,0,0,0,64,0,1,326,1,0,Old,17,326,1,5,3,3,1,5331,5331,High
2782,High Education,Old,Married,54456.0,Middle,0,1,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,14,0,0,0,0,0,63,0,1,404,1,0,Old,17,404,3,4,3,3,3,4333,4333,High
6941,Middle Education,Adult,Single,31632.0,Lower,0,0,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,5,0,0,0,0,0,53,0,0,95,0,0,Adult,6,95,1,1,1,2,1,1121,1121,Low
10972,Middle Education,Old,Single,72298.0,Upper,0,0,10-03-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,13,1,0,0,0,0,75,2,0,939,0,0,Old,14,939,5,3,3,4,5,3345,3345,High
10708,Low Education,Adult,Single,36975.0,Middle,1,0,28-12-2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,4,0,0,0,0,0,46,0,1,33,1,0,Adult,5,33,2,3,1,1,2,3112,3112,High
6583,Low Education,Old,Married,72635.0,Upper,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,20,0,1,0,0,0,69,1,0,981,0,0,Old,21,981,5,3,4,4,5,3445,3445,High
3641,Middle Education,Adult,Married,13624.0,Lower,1,0,20-01-2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,5,0,0,0,0,0,48,0,1,36,1,0,Adult,7,36,1,1,1,1,1,1111,1111,Low
10156,Middle Education,Adult,Single,84196.0,Upper,0,1,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,19,0,0,0,0,0,49,0,1,1237,1,0,Adult,20,1237,5,3,4,5,5,3455,3455,High
4299,Middle Education,Old,Together,70971.0,Upper,0,1,21-09-2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,27,0,0,0,0,1,64,1,1,1825,1,1,Old,34,1825,4,4,5,5,4,4554,4554,High
3469,High Education,Adult,Single,34487.0,Lower,1,1,06-09-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,6,0,0,0,0,0,47,0,2,103,1,0,Adult,9,103,2,1,2,2,2,1222,1222,Low
5063,Middle Education,Adult,Single,28769.0,Lower,1,0,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,9,0,0,0,0,0,47,0,1,191,1,0,Adult,12,191,1,2,2,2,1,2221,2221,Medium
10727,High Education,Adult,Married,69084.0,Upper,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,23,0,0,0,0,0,54,0,1,1586,1,0,Adult,25,1586,4,3,5,5,4,3554,3554,High
9624,High Education,Old,Together,65488.0,Middle,0,0,13-06-2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,13,0,0,0,0,0,66,0,0,963,0,0,Old,14,963,4,3,3,4,4,3344,3344,High
5156,Low Education,Adult,Married,62466.0,Middle,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,21,0,0,0,0,0,54,0,1,889,1,0,Adult,26,889,4,5,5,4,4,5544,5544,High
4376,Low Education,Old,Single,32218.0,Lower,0,0,15-02-2014,27,10,24,15,13,1,30,1,2,1,3,7,1,0,6,0,0,0,0,1,64,2,0,93,0,1,Old,7,93,1,4,1,2,1,4121,4121,High
8923,Middle Education,Adult,Single,83917.0,Upper,0,0,18-04-2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,20,0,0,0,0,1,51,1,0,1587,0,1,Adult,21,1587,5,5,4,5,5,5455,5455,High
8461,Middle Education,Old,Single,46102.0,Middle,2,1,10-03-2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,3,0,0,0,0,0,62,0,3,16,1,0,Old,4,16,3,5,1,1,3,5113,5113,High
6945,Middle Education,Old,Single,84574.0,Upper,0,0,04-06-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,31,0,0,0,0,0,72,0,0,1375,0,0,Old,32,1375,5,2,5,5,5,2555,2555,Medium
944,Middle Education,Old,Married,56181.0,Middle,0,1,08-01-2013,6,121,103,69,8,44,48,1,4,2,7,4,0,0,13,0,0,0,0,0,62,0,1,393,1,0,Old,14,393,3,5,3,3,3,5333,5333,High
1907,High Education,Old,Single,63120.0,Middle,0,1,28-09-2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,21,0,0,0,0,1,74,1,1,1477,1,1,Old,26,1477,4,3,5,5,4,3554,3554,High
701,Middle Education,Adult,Married,73691.0,Upper,0,1,06-11-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,16,0,0,0,0,0,53,1,1,1179,1,0,Adult,18,1179,5,3,4,5,5,3455,3455,High
3856,Middle Education,Old,Together,63381.0,Middle,0,1,05-10-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,22,0,0,0,0,0,64,0,1,1005,1,0,Old,26,1005,4,2,5,4,4,2544,2544,Medium
4149,High Education,Old,Together,76140.0,Upper,0,0,13-05-2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,20,0,0,0,0,0,76,0,0,1348,0,0,Old,21,1348,5,3,4,5,5,3455,3455,High
2131,High Education,Old,Single,62859.0,Middle,0,1,30-12-2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,19,0,0,0,0,0,65,0,1,1307,1,0,Old,23,1307,4,4,5,5,4,4554,4554,High
2942,Middle Education,Adult,Single,45906.0,Middle,0,1,07-05-2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,13,0,0,0,0,0,60,1,1,486,1,0,Adult,15,486,3,4,3,3,3,4333,4333,High
1173,High Education,Old,Together,77632.0,Upper,0,0,10-03-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,12,1,0,0,0,1,77,3,0,2252,0,1,Old,13,2252,5,2,3,5,5,2355,2355,Medium
4381,High Education,Adult,Married,46463.0,Middle,1,1,18-08-2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,10,0,0,0,0,0,53,0,2,235,1,0,Adult,17,235,3,3,3,3,3,3333,3333,High
4611,Middle Education,Adult,Together,105471.0,Upper,0,0,21-01-2013,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,30,1,1,0,0,1,54,3,0,1724,0,1,Adult,30,1724,5,4,5,5,5,4555,4555,High
3376,High Education,Adult,Single,55282.0,Middle,1,0,13-12-2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,10,0,0,0,0,0,54,0,1,235,1,0,Adult,11,235,3,5,2,3,3,5233,5233,High
4679,High Education,Adult,Married,78710.0,Upper,0,1,23-05-2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,25,0,0,0,0,0,47,0,1,1092,1,0,Adult,28,1092,5,3,5,4,5,3545,3545,High
10928,Middle Education,Old,Together,66886.0,Middle,0,1,16-09-2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,15,0,0,0,0,0,66,0,1,599,1,0,Old,17,599,4,4,3,3,4,4334,4334,High
4248,High Education,Old,Single,98777.0,Upper,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,19,0,0,0,0,0,64,1,0,2008,0,0,Old,19,2008,5,4,4,5,5,4455,4455,High
6728,Middle Education,Young,Together,29103.0,Lower,1,0,27-08-2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,4,0,0,0,0,0,39,0,1,48,1,0,Young,6,48,1,4,1,1,1,4111,4111,High
6661,Middle Education,Adult,Married,67445.0,Middle,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,27,0,0,0,0,0,50,0,1,1174,1,0,Adult,32,1174,4,2,5,4,4,2544,2544,Medium
4725,High Education,Old,Together,50616.0,Middle,0,1,13-04-2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,6,0,0,0,0,0,74,0,1,67,1,0,Old,7,67,3,2,1,2,3,2123,2123,Medium
3277,Middle Education,Old,Single,49431.0,Middle,0,1,03-08-2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,13,0,0,0,0,0,69,0,1,365,1,0,Old,15,365,3,5,3,3,3,5333,5333,High
2564,Middle Education,Old,Together,61278.0,Middle,0,1,04-01-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,8,0,0,0,0,0,71,0,1,165,1,0,Old,10,165,4,1,2,2,4,1224,1224,Low
946,Low Education,Old,Together,26490.0,Lower,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,9,0,0,0,0,0,66,0,0,210,0,0,Old,11,210,1,1,2,3,1,1231,1231,Low
3867,High Education,Old,Together,73059.0,Upper,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,25,0,0,0,0,0,77,0,1,1095,1,0,Old,26,1095,5,4,5,4,5,4545,4545,High
6940,High Education,Adult,Single,46734.0,Middle,1,2,21-10-2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,8,0,0,0,0,0,58,1,3,223,1,0,Adult,12,223,3,1,2,3,3,1233,1233,Low
55,Middle Education,Old,Together,56253.0,Middle,0,1,07-12-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,18,0,0,0,0,0,61,0,1,597,1,0,Old,22,597,3,1,4,3,3,1433,1433,Low
7093,Middle Education,Young,Married,19986.0,Lower,1,0,14-11-2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,3,0,0,0,0,0,39,0,1,22,1,0,Young,4,22,1,2,1,1,1,2111,2111,Medium
5084,Middle Education,Adult,Single,58330.0,Middle,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,23,0,0,0,0,0,49,0,1,1064,1,0,Adult,24,1064,3,1,5,4,3,1543,1543,Low
1777,Low Education,Young,Married,25965.0,Lower,0,0,07-09-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,5,0,0,0,0,0,44,0,0,74,0,0,Young,6,74,1,4,1,2,1,4121,4121,High
8162,High Education,Old,Together,14661.0,Lower,0,0,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,4,0,0,0,0,0,68,0,0,26,0,0,Old,5,26,1,1,1,1,1,1111,1111,Low
10826,Middle Education,Old,Married,18690.0,Lower,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,4,0,0,0,0,0,65,0,0,60,0,0,Old,5,60,1,2,1,2,1,2121,2121,Medium
8754,High Education,Adult,Together,45068.0,Middle,0,1,16-05-2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,3,0,0,0,0,0,50,0,1,20,1,0,Adult,4,20,3,4,1,1,3,4113,4113,High
1987,Low Education,Young,Single,21063.0,Lower,1,0,25-09-2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,5,0,0,0,0,0,37,0,1,59,1,0,Young,7,59,1,4,1,2,1,4121,4121,High
11007,High Education,Adult,Married,29187.0,Lower,1,0,09-05-2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,4,0,0,0,0,0,56,0,1,34,1,0,Adult,5,34,1,3,1,1,1,3111,3111,High
7426,Low Education,Adult,Married,54690.0,Middle,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,9,0,0,0,0,0,53,0,2,198,1,0,Adult,12,198,3,2,2,2,3,2223,2223,Medium
9153,High Education,Adult,Married,59304.0,Middle,0,1,29-07-2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,25,0,0,0,0,0,60,0,1,1048,1,0,Adult,28,1048,4,1,5,4,4,1544,1544,Low
10379,High Education,Old,Single,59247.0,Middle,0,2,08-11-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,16,0,0,0,0,0,62,0,2,574,1,0,Old,21,574,4,1,4,3,4,1434,1434,Low
9204,Middle Education,Adult,Single,66731.0,Middle,0,1,12-09-2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,13,0,0,0,0,0,54,0,1,1029,1,0,Adult,17,1029,4,4,3,4,4,4344,4344,High
3197,Middle Education,Young,Married,77353.0,Upper,0,1,16-12-2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,18,0,0,0,0,0,44,0,1,670,1,0,Young,20,670,5,4,4,4,5,4445,4445,High
2920,High Education,Adult,Single,52614.0,Middle,0,1,01-12-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,14,0,0,0,0,0,49,0,1,990,1,0,Adult,16,990,3,2,3,4,3,2343,2343,Medium
6961,Middle Education,Adult,Married,26751.0,Lower,2,0,22-05-2014,26,1,1,5,0,3,1,1,1,0,2,8,0,0,3,0,0,0,0,0,50,0,2,11,1,0,Adult,4,11,1,4,1,1,1,4111,4111,High
4673,High Education,Old,Married,81300.0,Upper,0,1,30-10-2012,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,18,0,1,0,0,1,61,2,1,1241,1,1,Old,21,1241,5,5,4,5,5,5455,5455,High
9937,Middle Education,Adult,Single,70337.0,Upper,0,0,02-01-2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,16,0,0,0,0,0,45,0,0,576,0,0,Adult,17,576,4,2,3,3,4,2334,2334,Medium
8779,Low Education,Young,Married,36145.0,Middle,1,0,16-06-2013,13,56,4,76,17,1,18,4,4,1,3,9,1,0,8,0,0,0,0,1,39,2,1,172,1,1,Young,12,172,2,5,2,2,2,5222,5222,High
9596,High Education,Young,Single,65295.0,Middle,0,0,23-12-2013,19,365,32,117,34,110,6,1,3,3,13,2,0,0,19,0,0,0,0,0,44,0,0,664,0,0,Young,20,664,4,5,4,4,4,5444,5444,High
2891,Middle Education,Old,Single,68118.0,Middle,0,1,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,21,0,0,0,0,0,61,0,1,928,1,0,Old,23,928,4,3,5,4,4,3544,3544,High
4910,Middle Education,Adult,Single,68743.0,Upper,0,0,30-08-2012,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,29,0,0,0,0,0,57,0,0,2074,0,0,Adult,30,2074,4,1,5,5,4,1554,1554,Low
75,Low Education,Young,Together,41039.0,Middle,0,0,25-07-2013,32,34,11,137,179,61,45,1,8,1,5,8,0,0,14,0,0,0,0,0,42,0,0,467,0,0,Young,15,467,2,4,3,3,2,4332,4332,High
10120,Middle Education,Old,Together,38946.0,Middle,0,1,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,10,0,0,0,0,0,69,0,1,257,1,0,Old,12,257,2,1,2,3,2,1232,1232,Low
6327,Middle Education,Adult,Together,65777.0,Middle,0,0,19-12-2013,87,565,32,435,28,32,54,1,2,8,6,1,0,0,16,0,0,0,0,0,57,0,0,1146,0,0,Adult,17,1146,4,1,3,4,4,1344,1344,Low
10142,High Education,Adult,Single,66476.0,Middle,0,1,07-03-2013,99,372,18,126,47,48,78,2,5,2,11,4,0,0,18,0,0,0,0,0,48,0,1,689,1,0,Adult,20,689,4,1,4,4,4,1444,1444,Low
9826,High Education,Adult,Single,86857.0,Upper,0,0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,21,0,0,0,0,1,52,1,0,2114,0,1,Adult,22,2114,5,1,4,5,5,1455,1455,Low
10767,High Education,Young,Together,77845.0,Upper,0,0,16-05-2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,20,1,1,0,0,0,35,2,0,1346,0,0,Young,21,1346,5,3,4,5,5,3455,3455,High
7279,High Education,Adult,Together,69476.0,Upper,0,0,30-09-2013,3,260,86,559,63,9,67,1,4,6,4,2,0,0,14,0,0,0,0,0,55,0,0,1044,0,0,Adult,15,1044,4,5,3,4,4,5344,5344,High
7230,High Education,Old,Single,50611.0,Middle,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,16,0,0,0,0,1,64,2,1,493,1,1,Old,22,493,3,1,4,3,3,1433,1433,Low
143,Middle Education,Adult,Single,61209.0,Middle,0,0,25-08-2013,73,466,0,224,119,49,99,1,5,3,4,2,0,0,12,0,0,0,0,0,54,0,0,957,0,0,Adult,13,957,4,2,3,4,4,2344,2344,Medium
450,High Education,Old,Together,42315.0,Middle,0,1,12-07-2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,9,0,0,0,0,0,66,0,1,270,1,0,Old,12,270,2,1,2,3,2,1232,1232,Low
9316,Low Education,Old,Together,13084.0,Lower,0,0,02-11-2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,4,0,0,0,0,0,72,0,0,29,0,0,Old,5,29,1,4,1,1,1,4111,4111,High
6379,High Education,Old,Single,47570.0,Middle,1,1,29-05-2013,3,67,1,20,0,2,31,3,2,2,2,7,0,0,6,0,0,0,0,1,75,1,2,121,1,1,Old,9,121,3,5,2,2,3,5223,5223,High
9239,High Education,Old,Married,61923.0,Middle,0,2,26-07-2013,94,92,4,18,3,3,6,1,2,1,4,3,0,0,7,0,0,0,0,0,63,0,2,126,1,0,Old,8,126,4,1,2,2,4,1224,1224,Low
8315,Middle Education,Young,Single,34824.0,Lower,0,0,26-03-2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,3,0,0,0,0,0,29,0,0,23,0,0,Young,4,23,2,2,1,1,2,2112,2112,Medium
2868,High Education,Old,Single,26518.0,Lower,1,1,08-04-2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,5,0,0,0,0,1,75,1,2,57,1,1,Old,8,57,1,4,2,2,1,4221,4221,High
10888,Middle Education,Old,Single,45938.0,Middle,0,0,03-11-2013,46,273,11,178,62,83,29,2,8,4,6,6,0,0,18,0,0,0,0,0,63,0,0,636,0,0,Old,20,636,3,3,4,3,3,3433,3433,High
1277,Middle Education,Old,Together,78468.0,Upper,0,0,09-04-2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,27,0,1,0,0,0,64,1,0,1004,0,0,Old,28,1004,5,4,5,4,5,4545,4545,High
9977,Middle Education,Adult,Single,78901.0,Upper,0,1,17-09-2013,99,321,11,309,33,26,34,3,9,3,5,4,0,0,17,0,0,0,0,0,51,0,1,734,1,0,Adult,20,734,5,1,4,4,5,1445,1445,Low
10196,Middle Education,Adult,Married,71427.0,Upper,2,0,12-03-2014,26,212,123,177,15,64,23,2,8,2,8,4,0,0,18,0,0,0,0,0,46,0,2,614,1,0,Adult,20,614,4,4,4,3,4,4434,4434,High
6384,Middle Education,Adult,Single,71022.0,Upper,0,1,11-02-2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,18,0,0,0,0,0,46,1,1,1453,1,0,Adult,21,1453,4,4,4,5,4,4454,4454,High
8029,High Education,Young,Single,90247.0,Upper,0,0,29-04-2014,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,14,1,1,0,0,1,36,4,0,1621,0,1,Young,15,1621,5,4,3,5,5,4355,4355,High
968,High Education,Adult,Single,41335.0,Middle,1,0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,9,0,0,0,0,0,56,0,1,187,1,0,Adult,12,187,2,4,2,2,2,4222,4222,High
6988,Middle Education,Young,Married,71952.0,Upper,1,0,10-01-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,20,1,0,0,0,0,38,2,1,1443,1,0,Young,22,1443,5,1,4,5,5,1455,1455,Low
4472,High Education,Adult,Single,35682.0,Middle,1,0,27-06-2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,5,0,0,0,0,0,54,0,1,57,1,0,Adult,6,57,2,4,1,2,2,4122,4122,High
6991,Middle Education,Old,Single,43185.0,Middle,0,1,10-04-2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,18,0,0,0,0,0,73,0,1,637,1,0,Old,20,637,2,1,4,3,2,1432,1432,Low
3336,High Education,Old,Together,66375.0,Middle,0,1,21-11-2013,96,712,0,45,0,0,191,3,2,4,5,7,1,0,11,0,0,0,0,0,76,1,1,948,1,0,Old,14,948,4,1,3,4,4,1344,1344,Low
4301,High Education,Adult,Married,35178.0,Lower,1,0,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,4,0,0,0,0,1,53,2,1,59,1,1,Adult,5,59,2,5,1,2,2,5122,5122,High
1940,Middle Education,Young,Married,25252.0,Lower,1,0,12-07-2013,26,1,3,4,2,2,6,1,1,0,2,8,0,0,3,0,0,0,0,0,38,0,1,18,1,0,Young,4,18,1,4,1,1,1,4111,4111,High
1272,High Education,Adult,Single,55250.0,Middle,0,1,21-10-2012,49,664,58,83,32,0,66,4,7,5,10,5,0,0,22,0,0,0,0,0,59,0,1,903,1,0,Adult,26,903,3,3,5,4,3,3543,3543,High
1388,Middle Education,Adult,Single,33249.0,Lower,1,0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,6,0,0,0,0,0,49,0,1,112,1,0,Adult,8,112,2,5,2,2,2,5222,5222,High
1044,Middle Education,Old,Together,58398.0,Middle,0,0,14-05-2013,44,299,5,201,21,21,49,3,5,4,8,4,0,0,17,0,0,0,0,0,71,0,0,596,0,0,Old,20,596,4,3,4,3,4,3434,3434,High
6969,Middle Education,Young,Together,50272.0,Middle,1,0,07-08-2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,10,0,0,0,0,0,42,0,1,233,1,0,Young,13,233,3,2,3,3,3,2333,2333,Medium
10479,High Education,Adult,Married,76618.0,Upper,0,0,07-12-2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,10,0,0,0,0,0,49,0,0,1511,0,0,Adult,11,1511,5,2,2,5,5,2255,2255,Medium
3619,Low Education,Old,Single,87305.0,Upper,0,0,23-09-2012,19,345,25,501,63,138,80,1,5,3,8,2,0,0,16,1,0,0,0,1,64,2,0,1152,0,1,Old,17,1152,5,5,3,4,5,5345,5345,High
1715,Middle Education,Adult,Together,25851.0,Lower,1,0,11-02-2013,45,9,4,18,7,5,5,2,2,0,3,7,0,0,5,0,0,0,0,0,46,0,1,48,1,0,Adult,7,48,1,3,1,1,1,3111,3111,High
10159,Middle Education,Adult,Single,58710.0,Middle,0,1,31-03-2013,77,440,81,368,0,122,174,6,11,5,9,6,0,0,25,0,0,0,0,0,54,0,1,1185,1,0,Adult,31,1185,4,2,5,5,4,2554,2554,Medium
1463,Middle Education,Old,Single,45160.0,Middle,1,1,29-03-2014,9,8,2,5,3,0,3,1,1,0,2,7,0,0,3,0,0,0,0,0,66,0,2,21,1,0,Old,4,21,3,5,1,1,3,5113,5113,High
5114,High Education,Adult,Married,74806.0,Upper,0,1,19-12-2012,1,670,9,249,0,28,9,2,5,4,5,4,0,0,14,0,0,0,0,0,59,0,1,965,1,0,Adult,16,965,5,5,3,4,5,5345,5345,High
4990,Middle Education,Old,Married,59111.0,Middle,0,0,02-05-2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,20,0,0,0,0,0,70,0,0,869,0,0,Old,21,869,4,1,4,4,4,1444,1444,Low
4329,High Education,Young,Married,18988.0,Lower,1,0,23-05-2014,43,6,0,6,2,1,1,2,1,0,3,7,0,0,4,0,0,0,0,0,40,0,1,16,1,0,Young,6,16,1,3,1,1,1,3111,3111,High
10936,Middle Education,Adult,Married,72190.0,Upper,0,0,13-02-2013,79,597,166,597,172,166,249,1,5,6,4,3,0,0,15,0,0,0,0,0,59,0,0,1947,0,0,Adult,16,1947,5,2,3,5,5,2355,2355,Medium
4692,Middle Education,Adult,Married,7500.0,Lower,1,0,01-08-2012,19,7,0,12,13,7,32,5,4,1,2,9,1,0,7,0,0,0,0,1,48,2,1,71,1,1,Adult,12,71,1,5,2,2,1,5221,5221,High
7212,Middle Education,Adult,Married,44794.0,Middle,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,5,0,0,0,0,0,58,0,1,65,1,0,Adult,6,65,3,1,1,2,3,1123,1123,Low
6086,Middle Education,Old,Married,80395.0,Upper,0,0,23-11-2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,23,0,1,0,0,0,69,1,0,1380,0,0,Old,24,1380,5,2,5,5,5,2555,2555,Medium
437,High Education,Adult,Single,75012.0,Upper,0,0,25-01-2014,41,294,142,218,164,58,151,1,3,8,11,1,0,0,22,0,0,0,0,0,48,0,0,1027,0,0,Adult,23,1027,5,3,5,4,5,3545,3545,High
11171,High Education,Adult,Married,56962.0,Middle,2,1,11-10-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,14,0,0,0,0,0,59,0,3,411,1,0,Adult,21,411,3,2,4,3,3,2433,2433,Medium
11101,Middle Education,Young,Together,89891.0,Upper,0,0,15-04-2013,17,412,22,132,59,28,183,1,11,6,8,4,0,0,25,1,0,0,0,0,33,1,0,836,0,0,Young,26,836,5,5,5,4,5,5545,5545,High
5329,High Education,Old,Single,35946.0,Middle,1,1,27-09-2013,24,8,0,3,0,0,0,1,0,0,3,5,0,0,3,0,0,0,0,0,75,0,2,11,1,0,Old,4,11,2,4,1,1,2,4112,4112,High
610,High Education,Old,Together,53593.0,Middle,1,1,07-08-2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,15,0,0,0,0,0,71,0,2,480,1,0,Old,23,480,3,2,5,3,3,2533,2533,Medium
9384,Middle Education,Adult,Married,66373.0,Middle,1,1,12-06-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,16,0,0,0,0,0,46,0,2,606,1,0,Adult,23,606,4,3,5,3,4,3534,3534,High
5956,High Education,Old,Single,45072.0,Middle,1,2,16-10-2013,74,144,2,99,7,2,30,5,6,1,4,8,0,0,11,0,0,0,0,0,76,0,3,284,1,0,Old,16,284,3,2,3,3,3,2333,2333,Medium
10430,Middle Education,Adult,Single,89694.0,Upper,1,1,09-10-2013,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,11,1,1,0,0,0,51,3,2,1472,1,0,Adult,14,1472,5,4,3,5,5,4355,4355,High
7875,Middle Education,Old,Married,72025.0,Upper,0,0,29-04-2014,46,967,0,617,43,50,0,1,4,8,13,2,0,1,25,1,1,0,0,1,75,4,0,1677,0,1,Old,26,1677,5,3,5,5,5,3555,3555,High
7072,Middle Education,Adult,Married,67432.0,Middle,0,1,29-03-2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,17,0,0,0,0,0,51,0,1,1335,1,0,Adult,19,1335,4,2,4,5,4,2454,2454,Medium
6255,High Education,Old,Together,70545.0,Upper,0,1,03-06-2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,12,0,0,0,0,0,72,0,1,334,1,0,Old,13,334,4,4,3,3,4,4334,4334,High
6516,Low Education,Young,Married,17487.0,Lower,1,0,18-03-2013,37,0,0,1,7,4,6,1,1,0,2,7,0,0,3,0,0,0,0,0,35,0,1,18,1,0,Young,4,18,1,4,1,1,1,4111,4111,High
